Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Latvia,LVA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.18622027,36.78785283,41.35107389,43.78435669,45.8900145,46.57747122,48.25082123,49.3534732,51.86816316,54.43209956,58.11994015,64.61765738,72.65918756,87.28215601,97.51624109,88.02800951,87.67202397,93.28643418,96.6627079,98.24576922,99.99777634,100,100.8584659,103.8646471,107.9950965,
"Macao SAR, China",MAC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,14.6885109,15.87882697,18.16083109,18.73220363,19.78780186,22.13821972,24.0960355,27.10651728,30.08512571,33.58647419,38.56801483,42.2514234,45.09968805,48.79421574,49.87693606,50.69637883,49.69194247,49.07241852,48.25371265,47.57714614,46.94849919,46.98641887,47.88784815,50.55343043,54.49948419,59.30698129,65.29125363,65.86372995,69.01160972,74.18355671,79.32418777,85.45289318,92.83479283,97.01466953,97.89547234,100,103.5318058,
St. Martin (French part),MAF,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,15.30072945,14.72771092,14.39221663,14.82515671,15.33924844,15.96281918,16.53496172,17.53357304,21.72378768,21.92610478,23.01727798,25.49646128,27.64255281,29.67279025,39.47167477,43.20983062,45.93133807,49.13284329,52.17964629,56.85162623,61.11023913,62.95259576,65.26333157,67.16900718,72.33723215,76.24077791,79.73861204,82.15866493,82.69708372,88.93112311,89.31840798,89.95559804,90.30761344,90.82195717,90.14779651,90.7358464,91.83242948,92.80824547,93.93978318,95.05817445,96.52970423,100,104.5304971,104.6840652,105.7053856,104.974982,105.3626916,106.7400896,107.1433639,109.4244978,111.0474349,111.8058732,112.9977499,
Monaco,MCO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,16.32956346,17.30669861,18.49515631,19.93131262,22.19610169,25.22584434,27.95239832,30.41411882,33.19968056,36.55370281,40.66866903,45.3222329,50.75703992,55.58665433,59.63174098,62.92739125,66.24925467,68.09128176,70.18357609,72.50551987,74.42007252,76.31020678,77.94010263,79.14819884,80.21326656,81.26238355,82.56630451,83.40356929,84.15496855,84.19388753,85.37312222,86.78083776,88.84636785,90.51550346,91.95450946,92.13510714,94.12537683,96.53239062,98.89917458,98.95539666,100,100.9691114,102.1542913,102.9279021,103.5096711,104.6511298,104.7689113,105.5872318,106.404045,
Moldova,MDA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.92677568,13.97009875,15.7167718,17.20385033,24.04782863,30.61980008,34.32150456,37.69441681,43.2980584,46.75631195,51.12528911,57.9853526,67.21007706,73.42314382,75.01597943,100.0000012,108.1907982,116.2231243,120.783546,128.4559403,140.741936,148.7277534,158.0236525,164.2731388,
Madagascar,MDG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.482388578,0.491020708,0.507670869,0.52633721,0.535036054,0.558283629,0.590760498,0.594740597,0.600514644,0.623720613,0.666785795,0.690711192,0.711600612,0.796287317,0.977876141,1.023748762,1.125377269,1.222091151,1.305130627,1.452956545,1.670709383,2.116222866,2.720950296,3.305196137,3.644270239,4.024001056,4.593785009,5.651817706,6.84789456,7.668072128,8.546708124,9.647897267,11.0386439,12.37227978,17.52572363,25.43393579,29.97110437,32.15705142,34.87004,38.25754554,41.02477839,44.00608273,50.72839477,52.13082988,59.58752527,70.5039258,78.59051476,100,107.4863003,114.934197,126.6787951,139.8358918,147.4795662,155.5205982,165.9898884,176.7854005,192.6255151,202.1827066,217.5132549,
Maldives,MDV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.43229578,24.52338074,25.52894087,25.23842588,25.93331712,26.46038909,39.92682928,40.12547931,41.37393011,45.49892752,49.66579719,53.3240977,58.71946636,65.20799305,72.56791045,74.65904299,84.09220326,89.791092,95.5649786,100,107.9299081,108.1730016,109.6680987,115.4421682,
Middle East & North Africa,MEA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.007815341,0.008082473,0.008289447,0.008555679,0.009051925,0.009192644,0.009648322,0.009954174,0.010055958,0.01075684,0.011045411,0.011747751,0.012515961,0.014191519,0.017474422,0.02019739,0.024108321,0.031447433,0.036479771,0.043656545,0.061463232,0.077626504,0.12563395,0.234475154,0.373806495,0.59334822,1.004840425,2.440119212,4.891152204,6.202320834,7.951150818,9.814083113,11.27092407,15.34683353,16.69896697,23.12216736,29.26006515,34.74482612,40.10584344,46.56401484,51.75692975,54.88381955,57.90427694,60.24329448,65.03969147,68.86007183,73.25969497,77.50074362,82.28448637,85.53280051,89.42039574,94.64511607,98.49331737,100,104.4233419,107.3340309,113.1062127,120.6359492,126.6277932,
Marshall Islands,MHL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,38.17132821,40.9877581,42.42665606,44.16917101,45.79714874,46.92095606,48.26297362,50.25297721,52.64352492,55.27037204,58.05836446,59.80824605,61.6226655,63.24005877,65.01530297,66.83309016,71.33952351,72.95142999,75.22555896,74.88351741,74.64213114,77.17206841,78.23728317,78.92180745,81.83900397,83.33024011,85.77277916,91.53698969,89.43092688,88.84203548,96.23563287,103.4024022,102.3306146,101.6407634,100,107.2437714,109.3952099,109.7327175,
Middle income,MIC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173443614,0.336344148,4.613511726,25.01120447,62.99964901,73.7673073,75.88060856,78.86217684,79.95970881,82.14905915,88.86752396,93.06114774,93.93961411,95.49116678,95.33228761,100,103.2526242,107.9945552,113.9247458,114.2609122,116.5933008,120.9331044,122.1457417,127.6225519,129.4685623,132.0626865,136.6386786,141.3079349,147.3970878,
Mali,MLI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,10.00085568,12.10968086,12.54434043,13.30073213,14.19127468,15.10977857,15.70770768,16.46451247,20.249562,22.46614743,24.27780552,26.35650793,29.3667493,33.62541339,37.25981867,42.16086332,46.72157266,51.04425156,49.26664044,49.19850462,48.26051918,46.20803233,47.78621152,51.41897316,48.42841621,48.7862135,50.36449344,70.28987158,81.40198605,80.05712822,84.52447435,85.994841,100,99.38027208,104.029641,107.6840793,99.5062442,103.0870999,110.8204121,115.9700963,121.2525876,129.4389734,136.1380388,142.0846832,159.3528343,166.6907476,167.8594952,169.9586104,175.2046338,177.5868798,181.0514298,184.3868755,
Malta,MLT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,28.45425436,28.63442468,28.28414415,30.74112498,31.77516917,33.47934889,35.16225728,36.89242528,38.42529892,40.81015822,45.86758487,49.43623869,51.1376815,50.981464,50.89140649,51.2153372,53.01694214,54.63473817,55.65070463,56.84554661,58.63677812,60.6016226,62.75565784,64.5470218,66.84602152,67.36848161,68.7851953,72.62902372,73.62942572,75.94672651,81.51383634,83.71617137,84.80183309,83.70197092,84.59252307,86.11213451,88.57842976,91.05646054,93.78844918,96.31140468,100,102.187217,104.3022295,106.3433427,108.8691765,111.5151646,113.0499849,115.7174442,118.1677581,
Myanmar,MMR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.22871314,0.232028193,0.233422329,0.235625327,0.226868687,0.230705271,0.238907331,0.277112413,0.281803493,0.289587618,0.285450541,0.278858254,0.280964988,0.309075063,0.483767056,0.5635725,0.620655156,0.632582903,0.637626843,0.673440111,0.681758334,0.711927393,0.735951158,0.750356215,0.769249351,0.781305418,0.832516157,1.009329448,1.263636272,1.99255826,2.361970499,2.922911205,3.55851185,4.848452057,5.918997568,7.079171025,8.710034561,11.65352319,15.82842581,19.41205898,19.88994,24.83148914,35.13877409,42.34100677,43.86576066,52.27198882,63.40618317,78.39788286,89.07462236,93.42021622,100,110.2545767,113.7056518,118.6837658,123.63707,128.7515606,133.4068026,141.7106355,153.4424002,
Middle East & North Africa (excluding high income),MNA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2536731,73.62982274,75.89405663,82.20902961,87.0476265,90.82078088,100,116.0415484,124.894507,127.901809,129.9536434,131.5166013,131.7493781,134.4725953,135.86602,138.8816124,145.9660132,151.549135,156.4383139,
Mongolia,MNG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,0.204495178,0.208547089,0.210432876,0.203935564,0.200982453,0.182547619,0.184025869,0.185739127,0.199015275,0.245272247,0.474160187,1.297732252,5.436164396,8.932672084,14.31661021,15.86388826,19.30193142,18.92905729,20.9888713,23.50747109,25.9636597,27.61746365,30.4445459,35.52618906,42.66639842,52.04736198,58.09972468,70.56139155,71.8503391,100,115.1192655,129.8365485,133.6119984,143.5645379,146.0525244,149.3076733,165.0288866,178.3719051,
Northern Mariana Islands,MNP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.40639891,84,84.67459762,85.01602564,85.1979346,86.53136531,97.406639,100,99.13151365,98.52150538,100.4010695,102.0887728,106.2893082,113.1227217,118.3712121,120.7390649,124.108818,
Mozambique,MOZ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.766516679,6.484872553,9.346347867,13.94662796,21.17037953,33.52790214,36.80544599,38.84662432,39.2497718,43.60638096,50.58206002,56.04290848,58.54830587,62.50198438,67.13706911,72.45623305,77.94650146,82.42271623,83.08129379,89.7119665,92.7337543,95.94797431,98.80375092,99.99995342,107.5858054,122.2988202,131.6433152,134.4394902,
Mauritania,MRT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,4.313735778,4.343362914,4.449022311,4.647236911,4.857942989,4.757605038,4.954716369,5.072716092,5.072128393,4.994074698,5.000475036,5.314102133,5.692584096,6.632584373,7.473885855,8.595294999,9.113646381,9.695693444,9.937038565,11.1528271,11.88305277,12.7463688,14.03196218,15.05009312,16.69245058,18.40257976,19.73865336,21.80373652,22.97747414,24.81018616,25.46578976,36.01196401,38.07975021,42.61614697,47.34338629,48.68884746,49.5930303,55.58241207,65.83826361,69.45602592,73.20920172,76.89751018,83.01429033,89.48312352,99.99999465,109.5553481,129.7760709,134.1437029,146.8063614,148.4525196,176.4767419,204.5431403,206.563522,212.7866332,193.3057038,185.1385092,191.3820949,197.9833164,203.4366393,
Mauritius,MUS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,8.060400537,8.751935299,9.692925932,11.43149435,14.46879327,16.04066842,17.46271181,18.93598902,20.34930955,22.01785619,23.78425211,26.85598764,29.77965335,33.06957785,36.56953984,39.70145726,41.82762879,45.6842274,48.6790251,51.30925097,54.90194662,57.71334867,61.73226356,65.78925385,68.03262089,72.27242234,76.76724969,81.08402,86.63458584,90.05500563,99.99988778,108.3081938,114.467348,113.7185017,114.9994484,118.6351143,121.560091,124.9040646,126.7534385,127.9712801,130.719553,132.4148186,134.6765675,
Malawi,MWI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.088626833,0.088207729,0.091908339,0.097124058,0.096549975,0.100129629,0.100337224,0.098253642,0.104743153,0.107252493,0.116668029,0.125887711,0.12705152,0.138883871,0.164295148,0.177754891,0.195597407,0.221764955,0.222252346,0.229856625,0.266157315,0.309822389,0.339761327,0.377915739,0.426183349,0.464245085,0.526961274,0.615089575,0.806332033,0.987833205,1.093144466,1.210027517,1.370675867,1.756859223,2.216662293,3.928359683,5.984683464,7.231582708,8.645247553,12.07661359,15.76408093,19.80322741,42.1202068,46.47800311,53.37841911,59.11192109,70.91495167,73.82226714,82.65485568,89.18444259,100,114.0757614,134.2170933,170.8588919,206.5405561,248.9529541,297.6086484,337.671252,366.7077171,
Malaysia,MYS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,14.90797708,13.75132936,13.59855953,15.8882342,16.06725106,16.49341957,16.26621597,15.88833783,15.36709,16.12099437,16.03886802,15.96370123,16.01859132,18.88177351,21.28150259,20.62654768,23.25151542,24.84776008,27.29287431,30.58425213,32.68694354,33.03343139,33.87877531,35.88114212,37.60084776,36.9970074,33.77185993,36.36105209,37.67733172,39.35838257,40.85707695,42.32168007,43.34342804,45.07151807,46.84613451,48.54825112,50.33477985,52.08761285,56.51439323,56.54008061,61.54682735,60.57323415,62.4684999,64.52929378,68.40704141,74.46967461,77.43426147,81.21407816,89.65132785,84.27923959,90.40368209,95.29669829,96.24960076,96.41753175,98.79660232,100,101.658326,105.519745,106.2709461,
North America,NAC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,5.77054875,5.973845792,6.988971836,7.918477185,8.925199845,11.06414566,12.17801681,13.32215186,16.00945175,18.4233176,19.59868172,20.77380458,22.90715497,25.06120184,30.24740782,32.2387599,37.0585637,39.63068941,42.93251556,45.8087607,50.47649557,56.11824308,61.78175847,62.48473418,64.004738,67.53385351,73.89123904,81.39413207,90.27301531,96.55862729,100.0001126,103.8051813,117.1772332,127.4845129,135.4627186,138.1068921,151.062614,165.7870416,177.3425314,
New Caledonia,NCL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,18.75569633,20.07012237,20.87742416,21.87124406,24.27736648,27.02523634,29.05561108,31.31151383,33.36710764,37.58079643,40.25362685,42.88697135,45.40324324,38.36078998,51.80914438,58.33651238,66.35448664,72.88607156,78.54863852,85.49208069,90.32288283,98.83391835,100.5169462,103.0894163,104.8609378,100,103.6304091,106.5752909,109.4691116,112.634623,114.1343879,115.7576963,118.1405179,118.3848789,118.5020726,117.7717915,,,,,,,,,,,,,,,,,,,
Niger,NER,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,13.09943132,13.54400645,13.42985857,13.5321264,13.43483017,14.51993694,15.23981873,14.44444115,13.9504681,15.1283218,16.20797624,16.30519701,16.8532436,22.8930255,24.64371445,23.06829046,25.93253109,30.01633293,33.38156952,34.91262186,42.1811225,46.66424244,51.60917079,56.1529563,62.73683849,59.03283157,56.54909316,57.5095848,54.44732749,55.22222726,54.33963987,51.54756369,52.11465295,52.04053077,69.06316288,72.80783683,76.25367551,78.61585646,80.97429952,82.59573018,86.32505601,89.76430176,92.45536651,92.13740396,93.5122862,99.65575471,100,104.5692629,111.7595385,118.5533727,122.1329048,127.4993529,133.5889993,135.6421218,135.4891635,136.2395416,135.7883658,137.053953,140.6017776,
Nigeria,NGA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.032305188,0.034326578,0.036236956,0.035115512,0.035968049,0.036278973,0.041065212,0.039830502,0.040316652,0.041407744,0.062641006,0.063485428,0.065321978,0.068814638,0.099056171,0.122335155,0.139894146,0.15488206,0.176433504,0.196703532,0.221133446,0.705421981,0.809842436,0.968320097,1.023065662,1.09394129,1.153183162,1.380008242,1.658454246,2.138903024,2.281545223,2.711933788,3.979826709,5.63698909,8.077606058,14.16825456,17.92157961,18.82757746,19.95899141,22.63959805,27.77284106,30.57136507,37.02468981,40.65471028,49.7484947,59.62779691,73.85760163,79.10129266,85.36721234,85.95291582,100,109.7784581,120.6988203,126.6912098,132.5983432,136.3955157,149.4126537,166.0257243,183.0180448,
Nicaragua,NIC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.18E-09,1.18E-09,1.18E-09,1.17E-09,1.22E-09,1.23E-09,1.28E-09,1.30E-09,1.35E-09,1.37E-09,1.40E-09,1.45E-09,1.51E-09,1.76E-09,2.14E-09,2.24E-09,2.48E-09,2.77E-09,2.87E-09,3.78E-09,5.18E-09,5.79E-09,6.76E-09,7.50E-09,1.04E-08,2.79E-08,1.06E-07,6.62E-07,9.08E-05,0.004369148,0.223530348,10.33522044,12.78108258,15.38735304,35.96098227,40.77712291,44.69450482,49.06473048,55.94777019,61.10964155,66.34443306,71.14877133,73.45995288,77.37615968,84.37940041,92.70519532,100,109.674061,127.4411583,135.1341398,143.4279536,158.0791034,167.9470683,175.2512311,189.9611949,204.3760396,213.7553051,223.4070661,231.0964954,
Netherlands,NLD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,14.32249456,15.07643901,15.190826,15.90471436,17.28492369,17.86773678,18.93681502,19.73360399,20.56175674,23.63831354,24.97267206,27.16777733,29.38510815,31.87725958,35.98804034,38.90141177,42.39990737,44.66603524,47.04891862,49.2936506,52.3623636,55.70836697,58.28412982,59.09373861,60.45709526,60.98058325,61.10967926,60.46947322,60.96510399,61.78695525,62.75067825,64.70664803,66.32155804,67.38105076,68.77094229,70.19080336,70.92095219,72.79524542,74.30992056,75.26359181,77.83788501,81.09528754,84.1530189,85.97937431,87.0146009,88.74509507,91.01795132,92.90403053,95.04669993,95.25646961,96.15227443,96.33847537,97.7316353,98.98258752,99.23319729,100,100.4546673,101.7211064,103.9668931,
Norway,NOR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,6.810379537,6.990692864,7.323898809,7.572376611,7.929954285,8.308580646,8.639019688,8.895164499,9.288675622,9.678385502,10.99664202,11.69870355,12.34417586,13.41621577,14.94179438,16.26938895,17.54502578,18.97840186,20.16661636,21.31656003,24.11458479,27.22035622,30.08119859,32.17556069,34.17367589,35.95001278,35.7520135,38.3337882,40.20007906,42.45613951,44.07433378,45.04910667,44.76092801,45.78714384,45.71575457,47.11532159,49.12314695,50.49158223,50.14173758,53.48417096,61.71523867,62.74813557,61.72388255,63.49229486,67.19841891,73.07990477,79.48415135,81.83432589,90.34990927,85.63913709,90.75026194,96.84565669,100.0831648,102.6404854,102.9387627,100,98.52574617,102.4186332,108.3400607,
Nepal,NPL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,3.728383535,3.828602484,4.054378656,4.199116936,4.249284613,4.796813177,5.526831229,5.213588947,5.790515639,6.170595305,6.605519276,6.815057983,7.667123102,7.4066475,8.949131431,11.41217823,11.47426531,11.06522823,12.10217366,13.30977253,14.32258587,15.45942056,16.90447593,18.98181476,20.19246541,22.49881504,25.73697276,29.0047452,32.43174581,36.0830327,39.94964904,44.96118798,53.27410457,59.01434101,61.85646352,65.75395365,70.89790883,76.05863354,79.18300862,86.22004016,90.0761743,100,103.9348579,107.125975,111.5893007,118.4178857,127.1334886,136.7998151,144.4877656,167.4733565,192.8404327,213.6887324,227.8669032,242.8542569,265.5664756,278.6929338,293.0619166,321.4301475,341.5422181,
Nauru,NRU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,125.407611,158.2036016,129.4514615,152.8636243,189.6737421,148.6030376,131.0228136,120.1360844,126.9781465,131.3043478,133.3333333,
New Zealand,NZL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,6.836300551,7.785197777,8.504829465,9.221374751,9.559447872,10.9576038,13.31259785,15.52436622,17.53990347,20.03487365,23.02095867,26.78410987,30.02103633,32.34050826,34.86259762,39.61595964,46.49197831,51.8250527,55.92348262,59.07738727,60.50925754,61.04799325,62.26925608,63.19058144,64.39613509,65.31761236,66.22165959,67.27934051,68.03140837,68.37846913,70.32835764,73.00279855,73.24383655,74.87741639,76.98328924,78.54735861,80.67595882,85.02062306,87.16133295,89.48219682,92.29177112,94.53428688,94.31109048,98.35719105,98.68494319,100,102.46058,104.9746545,106.0965524,
OECD members,OED,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,4.001036729,4.072351894,3.92808407,4.380465041,4.429218563,4.153300338,4.821652062,4.941276023,6.93307917,20.86762405,21.36307027,21.64079462,22.9392631,23.81147902,31.09357065,46.98395035,48.71289399,45.43928489,40.8957997,38.96621378,38.76670542,30.76731021,34.20643416,34.65760644,34.65760634,43.26687613,39.59001708,40.09402799,37.93321139,37.76233938,38.42550886,41.2750486,40.35245469,34.96443307,39.0463806,45.99958297,43.90110761,45.96598058,50.72227812,57.31967203,70.19635714,79.76443307,86.35589828,115.5023428,86.47876064,100,117.1495201,120.9524591,119.0512871,119.2350354,96.77081279,88.19447374,94.17105231,103.9146235,
Other small states,OSS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.500532101,2.580460458,2.578471346,2.54463665,2.672889505,2.776573002,2.884138932,3.132941498,3.192421643,3.228792048,3.367853052,3.544370285,3.764447112,4.349581707,5.455977276,6.767381903,7.569710757,8.258167978,9.004283883,9.597490904,10.4672268,11.50489876,12.58309809,13.24674099,14.52552162,15.18424597,15.68411211,16.39275149,17.96933443,19.51201165,20.77092625,23.48389916,25.84569474,28.09335891,31.71440536,36.11466609,39.13876738,44.37691004,47.71673267,50.51402409,63.08754588,68.06588205,69.74240795,72.83785324,78.48223857,83.99676692,100,107.2743193,121.438831,146.5360062,162.4355138,194.3454037,205.9450537,220.2910689,236.6180588,246.3436494,247.3296045,257.2558769,263.6152359,
Panama,PAN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,26.02723906,26.16646619,26.3160386,26.87300637,27.63197673,27.80331081,28.15853482,28.88746717,29.0504265,29.40141153,30.40765655,31.29049406,32.85439951,35.6608965,39.80161861,43.5361386,45.51028998,47.62961105,51.4025223,56.15479752,61.84917739,64.10182687,67.22466592,72.26447011,73.44184856,74.03640822,74.28698399,75.98763789,75.84179545,74.87363079,75.29682058,75.6678807,79.49747704,82.32337756,85.3526685,85.7510155,84.94291162,86.30950626,87.17046018,87.90477286,86.80756113,87.70012901,89.16589263,90.17468363,91.94662031,93.55414265,95.39714506,100,107.5274953,114.4855564,117.451129,124.3148316,131.9920732,139.2583273,145.103767,148.7003901,151.7894136,154.8781913,156.0321298,
Peru,PER,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.00E-07,1.03E-07,1.07E-07,1.12E-07,1.27E-07,1.43E-07,1.56E-07,1.72E-07,2.03E-07,2.20E-07,2.46E-07,2.62E-07,2.81E-07,3.17E-07,3.65E-07,4.46E-07,5.78E-07,7.85E-07,1.29E-06,2.27E-06,3.13E-06,5.17E-06,8.61E-06,1.79E-05,3.72E-05,9.90E-05,0.000166621,0.000309331,0.002122874,0.056730114,3.608738482,17.25123432,29.19954576,42.74366247,54.15119422,61.50427543,67.46265093,72.37604426,76.26342699,78.50141189,81.26836688,81.63833974,81.72733943,83.20147561,88.42572836,91.52392041,98.53121881,100,101.1032763,103.1897429,109.0826291,116.441111,117.8414143,119.0872742,121.984002,125.2660071,129.1253058,133.7940356,136.4916349,
Philippines,PHL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.698528499,1.750233696,1.869081974,2.029207597,2.120745106,2.205076745,2.322713029,2.368316928,2.520082096,2.668407475,3.072818082,3.515279794,3.744185727,4.375880033,5.802405608,6.342947705,6.869700274,7.438022059,8.132118923,9.338888255,10.66967508,11.91836198,12.95540539,14.79790774,22.69051353,26.6915,27.47966744,29.54014569,32.38989031,35.31568969,39.89658713,46.49024817,50.17816071,53.606412,58.96239727,63.41457138,68.27278568,72.52235151,88.75410409,94.59861226,100,105.5494798,109.9426892,113.4623152,119.7219025,126.6993066,132.9696858,137.0788892,147.4270596,151.5155735,157.9131476,164.263977,167.4973232,170.9234266,176.320227,175.285979,178.255322,182.4131964,189.2735101,
Palau,PLW,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.26330224,65.79333777,66.14728556,64.20920014,65.59156125,70.51974772,73.35971033,74.53258761,80.31792244,79.33950272,79.16675475,79.46163505,85.28006651,91.53742924,95.45905319,100,106.1978742,105.0075586,102.4075953,
Papua New Guinea,PNG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.956265333,2.957337768,2.965810663,3.011060639,3.068270791,3.136742365,3.36762713,3.655810592,3.847714619,4.037697053,4.265881968,4.411499109,4.726152213,5.658976794,6.163759046,6.303634001,7.54658855,8.107890612,7.94326207,9.222114717,9.876083928,9.747339065,10.10592432,11.9916858,12.88366251,13.09239567,13.27004234,14.32787703,15.46325196,15.07038436,15.69403177,16.79180651,17.27473573,16.84359245,18.06527311,20.92885931,21.30806474,23.10355932,26.46370725,29.39294701,33.24413381,35.54260463,39.9109441,42.12174597,41.28252414,46.3117178,74.33692327,76.41482732,85.32895406,81.16549022,89.21480245,97.09529609,96.53727053,100,105.4373927,101.3759524,105.3382165,113.4452322,121.5242493,
Poland,POL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.170832842,14.23826776,19.73786517,25.786099,35.38730408,45.28807368,53.42287899,60.72149652,67.4173314,71.57206456,75.94860523,78.32041507,79.76872868,80.38019367,84.32865565,86.49506818,87.98770272,91.25497344,94.79258417,98.36743413,100,103.2291219,105.6547166,105.9610548,106.4903907,107.3098648,107.6411976,109.6100681,110.8749893,
Pre-demographic dividend,PRE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,113.9000009,117.2999982,121.6000015,124.6999994,128.3000003,131.7000004,134.7999981,141.4000005,150,155.1999984,161.5999989,170.3999982,178.1999984,185.399999,197.6999984,212.3000017,218.6000021,227.9999982,240.2000013,254.2000021,276.1000001,301.7000026,321.9999995,339.8000021,355.8000018,365.3999994,377.5845118,389.6973075,404.1769475,413.4496305,462.4485327,476.8921761,489.1787324,498.406555,514.2472338,528.5133903,549.1864704,556.5030085,591.8973932,600.6147264,620.4054136,654.5581796,671.2479616,700.9001583,691.8432803,737.4366002,777.9429886,807.3685575,860.3469345,903.2141987,925.7412513,947.6797114,958.8550173,970.1888293,981.8364785,1001.254286,1023.490808,1050.559794,1071.699253,
